"","return"
"2010-03-17",-0.00147017160900886
"2010-03-18",0.00236473309424468
"2010-03-19",-0.0106832498796616
"2010-03-22",0.01124862992126
"2010-03-23",0.01606221967298
"2010-03-24",0.00442291134779871
"2010-03-25",-0.0118585861495895
"2010-03-26",0.0187514137436324
"2010-03-29",0.00645297497862418
"2010-03-30",0.0148887126831843
"2010-03-31",-0.00360396874637181
"2010-04-01",0.00412767666600322
"2010-04-05",0.0106793236428357
"2010-04-06",0.00440270032286483
"2010-04-07",0.0044251315020456
"2010-04-08",-0.00270154617957696
"2010-04-09",0.00766823075360357
"2010-04-12",0.00206789366091042
"2010-04-13",0.000577819986885553
"2010-04-14",0.0134472305720326
"2010-04-15",0.0131466317205158
"2010-04-16",-0.00610641169853787
"2010-04-19",-0.00133379147401103
"2010-04-20",-0.0100377054257801
"2010-04-21",0.0598143842318064
"2010-04-22",0.0279685676717625
"2010-04-23",0.0163620365110659
"2010-04-26",-0.00491082967174983
"2010-04-27",-0.0276809350649351
"2010-04-28",-0.00167910250400394
"2010-04-29",0.0269113612677576
"2010-04-30",-0.0281045405567439
"2010-05-03",0.0201462940725987
"2010-05-04",-0.0287967411300918
"2010-05-05",-0.0103989026008461
"2010-05-06",-0.0380483456385015
"2010-05-07",-0.0421929576902668
"2010-05-10",0.0768676372526569
"2010-05-11",0.00996111705001534
"2010-05-12",0.0217136431445355
"2010-05-13",-0.0142317221447857
"2010-05-14",-0.0175723948355412
"2010-05-17",0.00157595146166578
"2010-05-18",-0.00731654449479824
"2010-05-19",-0.0159295770475444
"2010-05-20",-0.0426028656647222
"2010-05-21",0.0191789862460134
"2010-05-24",0.0183228287116926
"2010-05-25",-0.00624088192966243
"2010-05-26",-0.00452656397563922
"2010-05-27",0.0378517893687857
"2010-05-28",0.0139333574559577
"2010-06-01",0.015376782454787
"2010-06-02",0.0119618603989089
"2010-06-03",-0.00314455000887892
"2010-06-04",-0.0272118876982077
"2010-06-07",-0.0196124697790685
"2010-06-08",-0.00641587620282336
"2010-06-09",-0.0245859379202512
"2010-06-10",0.0300576325676853
"2010-06-11",0.0119755854225194
"2010-06-14",0.00303735538460703
"2010-06-15",0.0212757265403936
"2010-06-16",0.0291116326525993
"2010-06-17",0.0172871840256361
"2010-06-18",0.00809205858547024
"2010-06-21",-0.0142298686971902
"2010-06-22",0.0136209935838474
"2010-06-23",-0.0105166917731122
"2010-06-24",-0.00727016274864367
"2010-06-25",-0.00855020061635403
"2010-06-28",0.00599926509186344
"2010-06-29",-0.0452105546744604
"2010-06-30",-0.0181130490792967
"2010-07-01",-0.0121257269391557
"2010-07-02",-0.0061976817064493
"2010-07-06",0.00684375129687376
"2010-07-07",0.0403812405521256
"2010-07-08",-0.00224220828831212
"2010-07-09",0.00592818009221596
"2010-07-12",-0.00897462431284757
"2010-07-13",-0.0213378512338055
"2010-07-14",0.00369337575366768
"2010-07-15",-0.00506466213261558
"2010-07-16",-0.00616423155560519
"2010-07-19",-0.0172869467787116
"2010-07-20",0.0256942593271199
"2010-07-21",0.00932951729705112
"2010-07-22",0.0188011013215861
"2010-07-23",0.00355183394492564
"2010-07-26",-0.0025390014252058
"2010-07-27",0.0185128509719221
"2010-07-28",-0.0118146465397767
"2010-07-29",-0.0109212446351932
"2010-07-30",-0.00333188185911071
"2010-08-02",0.0178814693877551
"2010-08-03",0.000305503141324825
"2010-08-04",0.00400870455451918
"2010-08-05",-0.00486725979363811
"2010-08-06",-0.00615208225515862
"2010-08-09",0.00638232889927348
"2010-08-10",-0.00893978250818828
"2010-08-11",-0.0355422221881619
"2010-08-12",0.0063951557839268
"2010-08-13",-0.010683458437587
"2010-08-16",-0.00586111573531345
"2010-08-17",0.0174850745441748
"2010-08-18",0.00436551949681996
"2010-08-19",-0.0126051452200622
"2010-08-20",-0.000960525021273528
"2010-08-23",-0.0153821668124393
"2010-08-24",-0.0238811077566039
"2010-08-25",0.012336897644968
"2010-08-26",-0.0107455718926991
"2010-08-27",0.00557681010936539
"2010-08-30",0.00364201626878513
"2010-08-31",0.00247427637028541
"2010-09-01",0.0297408139902788
"2010-09-02",0.00735026576679187
"2010-09-03",0.0261729004801317
"2010-09-07",-0.00370988897600533
"2010-09-08",0.0198207982622862
"2010-09-09",0.000570500532481422
"2010-09-10",0.00129244689690866
"2010-09-13",0.0137808131809727
"2010-09-14",0.00381959251318764
"2010-09-15",0.00805791276839152
"2010-09-16",0.0234994011842025
"2010-09-17",-0.0043388509238167
"2010-09-20",0.028543384848845
"2010-09-21",0.00190660596556302
"2010-09-22",0.0140254570387925
"2010-09-23",0.00406595992171099
"2010-09-24",0.0117680054728506
"2010-09-27",-0.00396829501915685
"2010-09-28",-0.0147684715524855
"2010-09-29",0.00177784285017091
"2010-09-30",-0.0125969311367764
"2010-10-01",-0.00433484386953986
"2010-10-04",-0.0137334985133797
"2010-10-05",0.0369652438860792
"2010-10-06",0.000865176137186063
"2010-10-07",0.000103793356721615
"2010-10-08",0.0167692132834738
"2010-10-11",0.00438666984051439
"2010-10-12",0.0107665768187937
"2010-10-13",0.00535942915040621
"2010-10-14",0.00722995915959324
"2010-10-15",0.0411166804639824
"2010-10-18",0.0103577939977835
"2010-10-19",-0.0267610436885405
"2010-10-20",0.00336038006682937
"2010-10-21",-0.00325246518213962
"2010-10-22",-0.00662322288386608
"2010-10-25",0.00445575845926127
"2010-10-26",-0.00255793291024475
"2010-10-27",-0.000714156774181851
"2010-10-28",-0.00841373452566418
"2010-10-29",-0.01395624371814
"2010-11-01",0.0106318689445977
"2010-11-02",0.0170293911642867
"2010-11-03",0.0111198090685212
"2010-11-04",0.0174871988176266
"2010-11-05",-0.00358192720440043
"2010-11-08",0.00469845191682094
"2010-11-09",-0.00797194129754719
"2010-11-10",0.00616933711095946
"2010-11-11",-0.00433915050376776
"2010-11-12",-0.0272225601557848
"2010-11-15",-0.00321395980445893
"2010-11-16",-0.0177501437662884
"2010-11-17",-0.00361412528057792
"2010-11-18",0.0263893241079625
"2010-11-19",-0.00551175962794492
"2010-11-22",0.0216151270287857
"2010-11-23",-0.0147754142924911
"2010-11-24",0.0196612193046826
"2010-11-26",0.000635336729800873
"2010-11-29",0.00593653333333322
"2010-11-30",-0.0180515916798285
"2010-12-01",0.0168728908886391
"2010-12-02",0.00553097345132736
"2010-12-03",-0.00223163916391655
"2010-12-06",0.00853707146500682
"2010-12-07",-0.00605968429574832
"2010-12-08",0.00879922052984861
"2010-12-09",-0.00389397210187881
"2010-12-10",0.00250183887915933
"2010-12-13",0.00346270289977668
"2010-12-14",-0.00429004891447871
"2010-12-15",0.00021855192911846
"2010-12-16",0.00277806207598741
"2010-12-17",-0.00199220549708223
"2010-12-20",0.00499049942285645
"2010-12-21",0.00617605909189667
"2010-12-22",0.00296115988751966
"2010-12-23",-0.00479761354161168
"2010-12-27",0.00333741652240516
"2010-12-28",0.00243322662149126
"2010-12-29",-0.00055308321308567
"2010-12-30",-0.0050108887454271
"2010-12-31",-0.00339865282336649
"2011-01-03",0.0217323784722223
"2011-01-04",0.00521895809957162
"2011-01-05",0.00818008371686241
"2011-01-06",-0.000808311406286677
"2011-01-07",0.00716146559812558
"2011-01-10",0.0188325236503029
"2011-01-11",-0.00236526210968324
"2011-01-12",0.00813716163901779
"2011-01-13",0.00365832422410595
"2011-01-14",0.00809997704466525
"2011-01-18",-0.0224690202587011
"2011-01-19",-0.00531330122929585
"2011-01-20",-0.0181796711776766
"2011-01-21",-0.0179151851178845
"2011-01-24",0.0328416393061326
"2011-01-25",0.011705402004317
"2011-01-26",0.00717633283159147
"2011-01-27",-0.00186126510817242
"2011-01-28",-0.0207162145625126
"2011-01-31",0.00958048234146314
"2011-02-01",0.0168278091534062
"2011-02-02",-0.00205778048285654
"2011-02-03",-0.00255579690339469
"2011-02-04",0.00890987675075428
"2011-02-07",0.015526707070707
"2011-02-08",0.00943500046112322
"2011-02-09",0.00833338982732856
"2011-02-10",-0.0101072366504165
"2011-02-11",0.00651548478010389
"2011-02-14",0.00652933157876601
"2011-02-15",0.00200454370515679
"2011-02-16",0.00897478218309899
"2011-02-17",-0.0133010212331334
"2011-02-18",-0.0216020422572578
"2011-02-22",-0.034088338658147
"2011-02-23",0.0118425920520384
"2011-02-24",0.000758799809977395
"2011-02-25",0.0153990204246155
"2011-02-28",0.0145048135453858
"2011-03-01",-0.0110416125133307
"2011-03-02",0.00804441908956988
"2011-03-03",0.0211292177923257
"2011-03-04",0.00122369558715008
"2011-03-07",-0.0128888665234572
"2011-03-08",0.00112556277153675
"2011-03-09",-0.00924780771863742
"2011-03-10",-0.0164553128823517
"2011-03-11",0.0153460068196039
"2011-03-14",0.00446039959522948
"2011-03-15",-0.0229946710827619
"2011-03-16",-0.0446400707607314
"2011-03-17",0.014029951117722
"2011-03-18",-0.0118635185800795
"2011-03-21",0.0260985027235796
"2011-03-22",0.00559975249749201
"2011-03-23",-0.00589091455781754
"2011-03-24",0.0170405489416356
"2011-03-25",0.0190451461755532
"2011-03-28",-0.00312911190760667
"2011-03-29",0.00148389456646258
"2011-03-30",-0.00663899004697976
"2011-03-31",-0.000344147101884018
"2011-04-01",-0.01133401024168
"2011-04-04",-0.00978057835571344
"2011-04-05",-0.00674112379309044
"2011-04-06",-0.00250817675371173
"2011-04-07",0.000118364691969797
"2011-04-08",-0.00893278492823513
"2011-04-11",-0.0127141522337199
"2011-04-12",0.00483677134614813
"2011-04-13",0.0112213955034395
"2011-04-14",-0.0110373961141536
"2011-04-15",-0.0149208950734504
"2011-04-18",0.0134062419837537
"2011-04-19",0.018110603752042
"2011-04-20",0.0134671160788333
"2011-04-21",0.0242107056145309
"2011-04-25",0.00658682634730523
"2011-04-26",-0.0073369026373189
"2011-04-27",-0.000770515381542269
"2011-04-28",-0.00971007864869422
"2011-04-29",0.00974763340455187
"2011-05-02",-0.0109959156770808
"2011-05-03",0.00554461123316852
"2011-05-04",0.00393455494393002
"2011-05-05",-0.00806703083139815
"2011-05-06",-0.000259610661527576
"2011-05-09",0.002711636824823
"2011-05-10",0.00532217479120423
"2011-05-11",-0.00635286314325778
"2011-05-12",-0.00190072292949539
"2011-05-13",-0.0175145223187234
"2011-05-16",-0.0211453866935775
"2011-05-17",0.00852088839559162
"2011-05-18",0.0110965431070387
"2011-05-19",0.00194196609155184
"2011-05-20",-0.0155933511739146
"2011-05-23",-0.00244617859977114
"2011-05-24",-0.00660880390680396
"2011-05-25",0.0138173449959114
"2011-05-26",-0.00528531391751652
"2011-05-27",0.00719399385805386
"2011-05-31",0.0308823215776928
"2011-06-01",-0.00666991346347345
"2011-06-02",0.00170758586775954
"2011-06-03",-0.00768564016609408
"2011-06-06",-0.0157232591596379
"2011-06-07",-0.0177494026476087
"2011-06-08",0.000602349136333613
"2011-06-09",-0.00225734414296519
"2011-06-10",-0.0168632652497537
"2011-06-13",0.00214789807553495
"2011-06-14",0.0178811630647602
"2011-06-15",-0.0171158466744775
"2011-06-16",-0.00486613000929004
"2011-06-17",-0.015069504429444
"2011-06-20",-0.0154249174473855
"2011-06-21",0.0316503349619306
"2011-06-22",-0.00826925309891491
"2011-06-23",0.0267195554578086
"2011-06-24",-0.0147329889836914
"2011-06-27",0.0174352445832417
"2011-06-28",0.00969762714242717
"2011-06-29",-0.00363893110919034
"2011-06-30",0.00487963118189438
"2011-07-01",0.0226115416358101
"2011-07-05",0.0179747009736129
"2011-07-06",0.0066679792042128
"2011-07-07",0.0154651127526166
"2011-07-08",0.00702688681940788
"2011-07-11",-0.0158739314253385
"2011-07-12",-0.000706169499504639
"2011-07-13",0.0120706709686274
"2011-07-14",-0.000698318506284989
"2011-07-15",0.0199848953238115
"2011-07-18",0.0243341118528346
"2011-07-19",0.00815947565543063
"2011-07-20",0.0266683924107185
"2011-07-21",0.00100804343249461
"2011-07-22",0.0155180972290925
"2011-07-25",0.0132214387016087
"2011-07-26",0.0123211943556218
"2011-07-27",-0.0268213777546419
"2011-07-28",-0.00196133376687124
"2011-07-29",-0.00341992762247745
"2011-08-01",0.0160571914783281
"2011-08-02",-0.0197605543061319
"2011-08-03",0.00941089702593523
"2011-08-04",-0.0387191995182434
"2011-08-05",-0.00993722871452407
"2011-08-08",-0.0546276555204001
"2011-08-09",0.058888467949509
"2011-08-10",-0.0275928130263895
"2011-08-11",0.0275234393844173
"2011-08-12",0.00880385307560538
"2011-08-15",0.0170295758392665
"2011-08-16",-0.00764196046304388
"2011-08-17",-0.000105088312818191
"2011-08-18",-0.0378246552641714
"2011-08-19",-0.0273732993279235
"2011-08-22",0.00115159959724287
"2011-08-23",0.0481427336999216
"2011-08-24",0.00690579236515831
"2011-08-25",-0.00653941198362484
"2011-08-26",0.0263833990540148
"2011-08-29",0.0166588244088048
"2011-08-30",5.12654819602165e-05
"2011-08-31",-0.0132310574780083
"2011-09-01",-0.0098745416976469
"2011-09-02",-0.0183187154464209
"2011-09-06",0.0152118481953158
"2011-09-07",0.0110338756935389
"2011-09-08",0.000546974697533953
"2011-09-09",-0.0173374182883862
"2011-09-12",0.00651689075394013
"2011-09-13",0.0123177446477287
"2011-09-14",0.0121677912068705
"2011-09-15",0.00940154151764316
"2011-09-16",0.0191876522966683
"2011-09-19",0.0277902630049518
"2011-09-20",0.00442144657351817
"2011-09-21",-0.00316841223369435
"2011-09-22",-0.0250400732752933
"2011-09-23",0.00617195771583212
"2011-09-26",-0.0027949442929518
"2011-09-27",-0.00969815185559986
"2011-09-28",-0.00563541540579238
"2011-09-29",-0.0162212533823959
"2011-09-30",-0.0236833953345092
"2011-10-03",-0.0176229943655614
"2011-10-04",-0.00560597989127554
"2011-10-05",0.0154363065375454
"2011-10-06",-0.00232653528640203
"2011-10-07",-0.020059877573734
"2011-10-10",0.0514061216721888
"2011-10-11",0.0295259904691545
"2011-10-12",0.00474661884373684
"2011-10-13",0.0155150446650079
"2011-10-14",0.0332247967441217
"2011-10-17",-0.00476305199725913
"2011-10-18",0.00535726083614119
"2011-10-19",-0.0559397214854113
"2011-10-20",-0.0083036975072891
"2011-10-21",-0.00617238129412123
"2011-10-24",0.032835340937267
"2011-10-25",-0.0197156513351769
"2011-10-26",0.00711470469209963
"2011-10-27",0.0102096554147812
"2011-10-28",0.000642486854480984
"2011-10-31",-0.000419775280898871
"2011-11-01",-0.0204309100124243
"2011-11-02",0.00226981419696282
"2011-11-03",0.0142422287157793
"2011-11-04",-0.00702108325621931
"2011-11-07",-0.00127428540327235
"2011-11-08",0.016260986653821
"2011-11-09",-0.0269551441686758
"2011-11-10",-0.0254503336829556
"2011-11-11",-0.00155751001046167
"2011-11-14",-0.0139358635348386
"2011-11-15",0.0252333702473237
"2011-11-16",-0.0104415809388869
"2011-11-17",-0.0191282996256817
"2011-11-18",-0.00654465944586557
"2011-11-21",-0.0158158108671426
"2011-11-22",0.0203246409476823
"2011-11-23",-0.0252848524547056
"2011-11-25",-0.00931906571145658
"2011-11-28",0.0345187772971502
"2011-11-29",-0.00776350109287993
"2011-11-30",0.0241157885567778
"2011-12-01",0.0149921611721611
"2011-12-02",0.00456265816448687
"2011-12-05",0.00849369267122091
"2011-12-06",-0.0052415665324006
"2011-12-07",-0.00475767233661606
"2011-12-08",0.00403509740271191
"2011-12-09",0.00757690055212312
"2011-12-12",-0.00452209750035149
"2011-12-13",-0.00773279894379764
"2011-12-14",-0.0221702020679572
"2011-12-15",-0.00328784035956409
"2011-12-16",0.00548901690470305
"2011-12-19",0.00312319566556285
"2011-12-20",0.0359488033902704
"2011-12-21",0.0012628463572526
"2011-12-22",0.0052970108120467
"2011-12-23",0.0119934559178987
"2011-12-27",0.00793396962354431
"2011-12-28",-0.00956881874689253
"2011-12-29",0.00615931849791385
"2011-12-30",-0.00029615917148984
"2012-01-03",0.0153827157455266
"2012-01-04",0.00537408252561167
"2012-01-05",0.0111020029238005
"2012-01-06",0.0104537663760613
"2012-01-09",-0.00158613639367677
"2012-01-10",0.00358045188000933
"2012-01-11",-0.00163029017352401
"2012-01-12",-0.00274519946264917
"2012-01-13",-0.00374952415814778
"2012-01-17",0.0116481362835212
"2012-01-18",0.0103838004274435
"2012-01-19",-0.00316932258087044
"2012-01-20",-0.0174167524504173
"2012-01-23",0.0169165170957224
"2012-01-24",-0.0163777167929836
"2012-01-25",0.0624390470023164
"2012-01-26",-0.00454484391219412
"2012-01-27",0.00596002063774348
"2012-01-30",0.0128107134178015
"2012-01-31",0.00765984000917741
"2012-02-01",-0.000635226122343124
"2012-02-02",-0.00234549639404624
"2012-02-03",0.0100193265948438
"2012-02-06",0.00933250078896197
"2012-02-07",0.0104749107381883
"2012-02-08",0.0167438000961422
"2012-02-09",0.0345934037997246
"2012-02-10",0.000506948930501849
"2012-02-13",0.0186048881796044
"2012-02-14",0.0136489685989434
"2012-02-15",-0.0231420719978016
"2012-02-16",0.00912240568067935
"2012-02-17",-0.000179136222197007
"2012-02-21",0.0253525121316411
"2012-02-22",-0.00351564902702117
"2012-02-23",0.00652965855706911
"2012-02-24",0.0116578561289336
"2012-02-27",0.00641264941244257
"2012-02-28",0.0183543896960257
"2012-02-29",0.0131300496721385
"2012-03-01",0.00374234960503506
"2012-03-02",0.00130411600589864
"2012-03-05",-0.0220477265472787
"2012-03-06",-0.00543934988075989
"2012-03-07",0.000810968210394503
"2012-03-08",0.0212930629447301
"2012-03-09",0.00586724439340069
"2012-03-12",0.0125282236721069
"2012-03-13",0.0291666140398585
"2012-03-14",0.0378102511838021
"2012-03-15",-0.00681844010681976
"2012-03-16",1.70708382887241e-05
"2012-03-19",0.0265211746028131
"2012-03-20",0.00808525042811703
"2012-03-21",-0.00571002008647303
"2012-03-22",-0.00524476020079523
"2012-03-23",-0.00548941810374115
"2012-03-26",0.0183373341162654
"2012-03-27",0.0123563418817803
"2012-03-28",0.00511001806047351
"2012-03-29",-0.0125644112859917
"2012-03-30",-0.016905506403509
"2012-04-02",0.0318238879159367
"2012-04-03",0.0172800863078724
"2012-04-04",-0.00796099291884567
"2012-04-05",0.0150086660475939
"2012-04-09",0.00402404973967596
"2012-04-10",-0.0122439872373198
"2012-04-11",-0.00356438159806027
"2012-04-12",-0.00547752787636491
"2012-04-13",-0.0281645110767865
"2012-04-16",-0.0414717666458974
"2012-04-17",0.0509713122719808
"2012-04-18",-0.00223058553386901
"2012-04-19",-0.0343558069298918
"2012-04-20",-0.0246152526215443
"2012-04-23",-0.00223401857701089
"2012-04-24",-0.0199754567766566
"2012-04-25",0.0887412793603197
"2012-04-26",-0.00377045268153486
"2012-04-27",-0.00773411896134513
"2012-04-30",-0.0315422572728379
"2012-05-01",-0.00316784830077332
"2012-05-02",0.006613546529598
"2012-05-03",-0.00709919831252648
"2012-05-04",-0.0284795651053443
"2012-05-07",0.00748344272445833
"2012-05-08",-0.00228280530216174
"2012-05-09",0.00175994225942522
"2012-05-10",0.00235425713365922
"2012-05-11",-0.00667804851786036
"2012-05-14",-0.0149812425051173
"2012-05-15",-0.00904660554037062
"2012-05-16",-0.012817022170046
"2012-05-17",-0.0292264359011604
"2012-05-18",0.000490364423585854
"2012-05-21",0.0582600953999817
"2012-05-22",-0.00767874906719457
"2012-05-23",0.0243998691520275
"2012-05-24",-0.00918396611419159
"2012-05-25",-0.00535988086379979
"2012-05-29",0.0177488206352174
"2012-05-30",0.0120573163612689
"2012-05-31",-0.00248628898260428
"2012-06-01",-0.0289755135106186
"2012-06-04",0.00588245070951299
"2012-06-05",-0.00258737886671567
"2012-06-06",0.015333313102238
"2012-06-07",0.000454939971932244
"2012-06-08",0.0150423357246696
"2012-06-11",-0.0157670804489534
"2012-06-12",0.00873638960474876
"2012-06-13",-0.00694250897707227
"2012-06-14",-0.00110113952599089
"2012-06-15",0.00454918567876361
"2012-06-18",0.0202915515423288
"2012-06-19",0.00278274454603911
"2012-06-20",-0.00284299532912313
"2012-06-21",-0.0137775250179416
"2012-06-22",0.007668772988082
"2012-06-25",-0.0194639681228109
"2012-06-26",0.00220754407091928
"2012-06-27",0.00431789217668199
"2012-06-28",-0.00948651703732994
"2012-06-29",0.026271878060232
"2012-07-02",0.0145890067493903
"2012-07-03",0.0116282795282059
"2012-07-05",0.0175673020001075
"2012-07-06",-0.00665639256300077
"2012-07-09",0.0132204663607407
"2012-07-10",-0.00925246536511426
"2012-07-11",-0.00621495856740339
"2012-07-12",-0.00914911557468545
"2012-07-13",0.0101352144246423
"2012-07-16",0.00320683015435796
"2012-07-17",4.94570839384423e-05
"2012-07-18",-0.00112043357693137
"2012-07-19",0.0132946655672836
"2012-07-20",-0.0163107102866584
"2012-07-23",-0.000777818922902296
"2012-07-24",-0.0048191643662564
"2012-07-25",-0.0431838418968354
"2012-07-26",-0.000156515991049822
"2012-07-27",0.0178819506425978
"2012-07-30",0.0168672298215988
"2012-07-31",0.02643560757782
"2012-08-01",-0.0064673783906436
"2012-08-02",0.0016150031019595
"2012-08-03",0.0130144100105105
"2012-08-06",0.0111255545086821
"2012-08-07",-0.00263430723377789
"2012-08-08",-0.00169111136785249
"2012-08-09",0.00570307034173889
"2012-08-10",0.00156268268812987
"2012-08-13",0.0133505101499214
"2012-08-14",0.00268248888888878
"2012-08-15",-0.00136141468689599
"2012-08-16",0.00873458175678077
"2012-08-17",0.0184963946601553
"2012-08-20",0.0262918575390987
"2012-08-21",-0.0136661379719053
"2012-08-22",0.0195256533795771
"2012-08-23",-0.00932911937242353
"2012-08-24",0.000890330921678784
"2012-08-27",0.0187872143490779
"2012-08-28",-0.00130245078720992
"2012-08-29",-0.00197095435684669
"2012-08-30",-0.0142545681322108
"2012-08-31",0.00206371736865552
"2012-09-04",0.014626257840749
"2012-09-05",-0.00702246334543688
"2012-09-06",0.00901177756229354
"2012-09-07",0.00616623537936034
"2012-09-10",-0.0260125844446191
"2012-09-11",-0.00324411968979044
"2012-09-12",0.0139268405668393
"2012-09-13",0.019692806383661
"2012-09-14",0.0121526427587768
"2012-09-17",0.0122960534128906
"2012-09-18",0.00304375647003319
"2012-09-19",0.000270741266210628
"2012-09-20",-0.00484267179092035
"2012-09-21",0.0019894146613324
"2012-09-24",-0.0132840522022488
"2012-09-25",-0.0249713530868341
"2012-09-26",-0.0124119725628767
"2012-09-27",0.0242640413563822
"2012-09-28",-0.020871203081496
"2012-10-01",-0.011557523124553
"2012-10-02",0.00291176388533776
"2012-10-03",0.015333166174208
"2012-10-04",-0.00692529335260905
"2012-10-05",-0.0213106965000209
"2012-10-08",-0.0220965687847308
"2012-10-09",-0.00363538864396129
"2012-10-10",0.00795783896281499
"2012-10-11",-0.0199872492550452
"2012-10-12",0.00256333077777415
"2012-10-15",0.00801955815839328
"2012-10-16",0.023678209086899
"2012-10-17",-0.00797176343039341
"2012-10-18",-0.0185693672940925
"2012-10-19",-0.0360394216484646
"2012-10-22",0.039666113881262
"2012-10-23",-0.0326010119533585
"2012-10-24",0.00565733671132573
"2012-10-25",-0.0118184852935876
"2012-10-26",-0.00908881481408308
"2012-10-31",-0.0143708149502203
"2012-11-01",0.00204929781530661
"2012-11-02",-0.0330908237502933
"2012-11-05",0.0135575728155339
"2012-11-06",-0.00302764184560711
"2012-11-07",-0.0382626139472628
"2012-11-08",-0.0362903573823553
"2012-11-09",0.0173128778600677
"2012-11-12",-0.00773221955713965
"2012-11-13",0.000128953814211297
"2012-11-14",-0.0110885981051596
"2012-11-15",-0.0209730886459084
"2012-11-16",0.00391926504711071
"2012-11-19",0.0721080627612167
"2012-11-20",-0.008520021858342
"2012-11-21",0.0014085112396609
"2012-11-23",0.0174469354656601
"2012-11-26",0.0315486774028912
"2012-11-27",-0.00805731980080016
"2012-11-28",-0.00314646875748148
"2012-11-29",0.0110131058288934
"2012-11-30",-0.00692275024275979
"2012-12-03",0.0015547635426103
"2012-12-04",-0.0176392988015106
"2012-12-05",-0.0643570179253004
"2012-12-06",0.0156833571521373
"2012-12-07",-0.0255647085002384
"2012-12-10",-0.00643220248339649
"2012-12-11",0.0218375888060043
"2012-12-12",-0.00441460664964166
"2012-12-13",-0.0172727272727272
"2012-12-14",-0.0375691819743624
"2012-12-17",0.0177327847832554
"2012-12-18",0.0290462168670069
"2012-12-19",-0.0142162271189559
"2012-12-20",-0.00870202005289744
"2012-12-21",-0.00460006499146826
"2012-12-24",0.00161736074309959
"2012-12-26",-0.0137839329179886
"2012-12-27",0.00401562585623783
"2012-12-28",-0.0106201685240553
"2012-12-31",0.0443101573096876
"2013-01-02",0.0316815611180237
"2013-01-03",-0.0126222109072356
"2013-01-04",-0.0278546545339186
"2013-01-07",-0.00588233793950177
"2013-01-08",0.00269129227243825
"2013-01-09",-0.015628799423487
"2013-01-10",0.0123961323720454
"2013-01-11",-0.00613169524795898
"2013-01-14",-0.0356525597907325
"2013-01-15",-0.031549568258698
"2013-01-16",0.0415088238144743
"2013-01-17",-0.00673794811537609
"2013-01-18",-0.00533135229291659
"2013-01-22",0.00953999192368005
"2013-01-23",0.0183053668007211
"2013-01-24",-0.12355783739616
"2013-01-25",-0.0235738849086351
"2013-01-28",0.0226197963080841
"2013-01-29",0.0187626082632339
"2013-01-30",-0.00314221760718447
"2013-01-31",-0.00293324871775713
"2013-02-01",-0.00410548639926223
"2013-02-04",-0.0249106922077633
"2013-02-05",0.0350877370673925
"2013-02-06",-0.00107024285155732
"2013-02-07",0.0297338811570902
"2013-02-08",0.0144376830170629
"2013-02-11",0.0104213900232806
"2013-02-12",-0.0250661071450324
"2013-02-13",-0.00190213296690978
"2013-02-14",-0.000899278418852734
"2013-02-15",-0.0137808436413767
"2013-02-19",-0.000369532330154021
"2013-02-20",-0.024217850109443
"2013-02-21",-0.00621589400660238
"2013-02-22",0.0106488008007677
"2013-02-25",-0.017767991107278
"2013-02-26",0.0139340467220588
"2013-02-27",-0.00980021819007748
"2013-02-28",-0.00713046764289083
"2013-03-01",-0.0247621110147329
"2013-03-04",-0.024206108926352
"2013-03-05",0.0264015897840431
"2013-03-06",-0.0127104700348887
"2013-03-07",0.0115585019822535
"2013-03-08",0.00264757306560992
"2013-03-11",0.0142453538658023
"2013-03-12",-0.0215589197078386
"2013-03-13",-0.000186718955817011
"2013-03-14",0.00968838584687082
"2013-03-15",0.0258034397464941
"2013-03-18",0.027183023035658
"2013-03-19",-0.00269899048981892
"2013-03-20",-0.00530274331470704
"2013-03-21",0.00143778094917346
"2013-03-22",0.0202770400115577
"2013-03-25",0.00361543151496302
"2013-03-26",-0.00526339345277904
"2013-03-27",-0.0196469962328664
"2013-03-28",-0.0208369849732257
"2013-04-01",-0.0310622503761397
"2013-04-02",0.00205174049664025
"2013-04-03",0.00511875097029946
"2013-04-04",-0.00988448824990362
"2013-04-05",-0.0105676238766974
"2013-04-08",0.00711247623605904
"2013-04-09",0.00180662111528829
"2013-04-10",0.0203990534376495
"2013-04-11",-0.00312145794598406
"2013-04-12",-0.0104298757087031
"2013-04-15",-0.023150293159609
"2013-04-16",0.0152197021296205
"2013-04-17",-0.0549925023929476
"2013-04-18",-0.0266881435290596
"2013-04-19",-0.00387707682434235
"2013-04-22",0.0208434486467108
"2013-04-23",0.0187122486008429
"2013-04-24",-0.00164974760150938
"2013-04-25",0.00720171671093017
"2013-04-26",0.0215975317106616
"2013-04-29",0.0309683892617449
"2013-04-30",0.0294335898046985
"2013-05-01",-0.00788196416862452
"2013-05-02",0.0141819750729957
"2013-05-03",0.0100107916140026
"2013-05-06",0.0238455476312038
"2013-05-07",-0.00444975759590571
"2013-05-08",0.0112937690017663
"2013-05-09",-0.00872418276109221
"2013-05-10",-0.00831920725855795
"2013-05-13",0.00390746407046838
"2013-05-14",-0.0239256737065671
"2013-05-15",-0.0338170050572972
"2013-05-16",0.0133613248463003
"2013-05-17",-0.00303742469579682
"2013-05-20",0.0223192177164535
"2013-05-21",-0.00738267426321981
"2013-05-22",0.00384387022841404
